Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Reference #;EAN13;Weight;Quantity;Minimal quantity;Text when in stock;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);en oferta;valor dto;desde dto;Image URLs (x,y,z...);Feature(Name:Value:Position);hasta dto;Description
186789;1;Taburete nordic;252;BLANCO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Taburete de diseño estilo nórdico, una pieza moderna y vanguardista. Sus pies de madera con anillo de metal le aportan un plus de estabilidad, su respaldo es muy cómodo tapizado en piel sintética y respaldo en polipropileno
4149;1;Taburete seventy;252;BLANCO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;"Seventy es el taburete perfecto para cocina, restaurantes, eventos, fiestas privadas. Su diseño de colores vivos, deja percibir un encanto especial. Viene equipado con una palanca de elevación continua que te facilitará ajustarlo a cualquier barra o mostrador y su asiento se puede girar alrededor de 360 grados. Su practico reposapies te permite descansar comodamente los pies cuando estas sentado. Además su superficie es muy fácil de limpiar.
"
4153;1;Taburete mirko;252;NEGRO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;"Mirko es un taburete ideal para todo tipo de ambientes: cocina, restaurantes, eventos, fiestas privadas. Su respaldo ligeramente elevado recoge los musculos de nuestra espalda cuando estamos sentados. Viene equipado con una palanca de elevación continua que te facilitará ajustarlo a cualquier barra o mostrador y su asiento se puede girar alrededor de 360 grados. Su practico reposapies te permite descansar comodamente los pies cuando estas sentado. Además su superficie es muy fácil de limpiar.
"
191380;1;Silla maurice;243, 242, 232, 214;natural;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Maurice es un icono del diseño y la envidia de todos. Portada de multitud de revistas de decoración. Un estilo muy característico que no deja a nadie indiferente
191384;1;Silla ivette;243, 242, 232, 214;natural;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Ivette aparece en todas las revistas de decoración y es la envidia de todos. Portada de multitud de revistas de decoración, un estilo muy característico que no deja a nadie indiferente
191388;1;Silla versalles;243, 242, 232, 214;natural;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Diseño clásico y atemporal, la silla versalles recuerda a la estética de los muebles de principios del siglo XX. Que no te confundan, a diferencia de otras imitaciones de inferior calidad que existen en el mercado, la silla versalles esta fabricada en madera de olmo natural.
191392;1;Silla klint;243, 242, 232, 214;natural;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Inspirada en la famosa silla Wishbone de Hans Wenger. Todo un clasico del diseño fabricada en auténtica madera de olmo y asiento de cuerda. Su original diseño, de gusto escandinavo, se caracteriza por su respaldo en forma de Y. Este original diseño la convierten en una de las piezas más famosas del mobiliario de vanguardia.
191430;1;Silla gaming racer;245, 257;negro/azul;1;;;8;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Disfruta al máximo de tus juegos favoritos con esta fantástica silla gaming Racer. Su base giratoria y elevación a gas te permitirán realizar el ajuste necesario para que te sientas cómodo. Además, su asiento y respaldo de gran altura están tapizados en polipiel, dando ese toque de confort extra que necesitas. Ya sea para estudiar o divertirte, la silla Racer es el complemento ideal que estabas buscando
191433;1;Silla gaming diablo x;245, 257;negro/rojo;1;;;8;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Convierte en la envidia de todos con la moderna y futurista silla gaming diablo X. Absoluta comodidad y ergonomía gracias a su alto respaldo y apoyo, con revestimiento de cuero suave de PU, inclinación 135?, apoyabrazos regulables en altura, sistema de aireación y ruedas de diseño
191436;1;Taburete spiro negro;252;0;1;26000000358;;0;0;1;En Stock;1;1;1;-57;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Taburete de diseño ergonomico con funcion balanceo y elevacion mediante piston neumático. Disponible con estructura blanca o negra. De diseño simple y formas redondeadas, el taburete spiro encaja perfectamente en todo tipo de ambientes.
191439;1;Taburete spiro blanco;252;gris;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Taburete de diseño ergonomico con funcion balanceo y elevacion mediante piston neumático. Disponible con estructura blanca o negra. De diseño simple y formas redondeadas, el taburete spiro encaja perfectamente en todo tipo de ambientes.
54733;1;Silla metalica tex ;243, 242, 232, 215;blanco;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;silla en acero de estilo industrial, sólida y resistente acabado con pintura electrostática con revestimiento tanto para uso exterior o interior.Apilable
191440;1;Silla metalica industry;243, 242, 232, 215;0;1;11000000018;;0;0;1;En Stock;1;1;1;-56;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;La silla metalica industry con brazos de acero y asiento de madera tiene una personalidad marcadamente industrial que recuerda a las peliculas americanas antiguas de los años 50. Porque los clasicos nunca pasan de moda. Un clásico del diseño perfecto tanto para uso interior como exterior.
54737;1;Taburete metalico job;252, 215;plata;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Taburete  en acero de estilo industrial, sólido y resistente acabado con pintura electrostática con revestimiento tanto para uso exterior o interior
