Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Reference #;EAN13;Weight;Quantity;Minimal quantity;Text when in stock;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);en oferta;valor dto;desde dto;Image URLs (x,y,z...);Feature(Name:Value:Position);hasta dto;Description
154542;;;;;;;;;;;;;;;;;;;;
122690;;;;;;;;;;;;;;;;;;;;
122725;;;;;;;;;;;;;;;;;;;;
65593;;;;;;;;;;;;;;;;;;;;
129154;;;;;;;;;;;;;;;;;;;;
154881;;;;;;;;;;;;;;;;;;;;
4164;;;;;;;;;;;;;;;;;;;;
69237;;;;;;;;;;;;;;;;;;;;
69241;;;;;;;;;;;;;;;;;;;;
97692;;;;;;;;;;;;;;;;;;;;
186789;;;;;;;;;;;;;;;;;;;;
4149;;;;;;;;;;;;;;;;;;;;
4153;;;;;;;;;;;;;;;;;;;;
191380;;;;;;;;;;;;;;;;;;;;
191384;;;;;;;;;;;;;;;;;;;;
191388;;;;;;;;;;;;;;;;;;;;
191392;;;;;;;;;;;;;;;;;;;;
191430;;;;;;;;;;;;;;;;;;;;
191433;;;;;;;;;;;;;;;;;;;;
191436;;;;;;;;;;;;;;;;;;;;
191439;;;;;;;;;;;;;;;;;;;;
54733;;;;;;;;;;;;;;;;;;;;
191440;;;;;;;;;;;;;;;;;;;;
54737;;;;;;;;;;;;;;;;;;;;
191442;;;;;;;;;;;;;;;;;;;;
191458;;;;;;;;;;;;;;;;;;;;
191461;;;;;;;;;;;;;;;;;;;;
191463;;;;;;;;;;;;;;;;;;;;
191464;;;;;;;;;;;;;;;;;;;;
191465;;;;;;;;;;;;;;;;;;;;
191466;;;;;;;;;;;;;;;;;;;;
191486;;;;;;;;;;;;;;;;;;;;
191491;;;;;;;;;;;;;;;;;;;;
191492;;;;;;;;;;;;;;;;;;;;
70759;;;;;;;;;;;;;;;;;;;;
191507;;;;;;;;;;;;;;;;;;;;
141205;;;;;;;;;;;;;;;;;;;;
154559;;;;;;;;;;;;;;;;;;;;
191508;;;;;;;;;;;;;;;;;;;;
191510;;;;;;;;;;;;;;;;;;;;
191513;;;;;;;;;;;;;;;;;;;;
141203;;;;;;;;;;;;;;;;;;;;
154540;;;;;;;;;;;;;;;;;;;;
191516;;;;;;;;;;;;;;;;;;;;
191517;;;;;;;;;;;;;;;;;;;;
154554;;;;;;;;;;;;;;;;;;;;
154558;;;;;;;;;;;;;;;;;;;;
43768;;;;;;;;;;;;;;;;;;;;
43773;;;;;;;;;;;;;;;;;;;;
191480;;;;;;;;;;;;;;;;;;;;
4131;;;;;;;;;;;;;;;;;;;;
4137;;;;;;;;;;;;;;;;;;;;
191376;;;;;;;;;;;;;;;;;;;;
191379;;;;;;;;;;;;;;;;;;;;
189242;;;;;;;;;;;;;;;;;;;;
189243;;;;;;;;;;;;;;;;;;;;
196610;;;;;;;;;;;;;;;;;;;;
196613;;;;;;;;;;;;;;;;;;;;
196617;;;;;;;;;;;;;;;;;;;;
196621;;;;;;;;;;;;;;;;;;;;
194601;;;;;;;;;;;;;;;;;;;;
194600;;;;;;;;;;;;;;;;;;;;
194599;;;;;;;;;;;;;;;;;;;;
200328;;;;;;;;;;;;;;;;;;;;
200330;;;;;;;;;;;;;;;;;;;;
200332;;;;;;;;;;;;;;;;;;;;
200334;;;;;;;;;;;;;;;;;;;;
200335;;;;;;;;;;;;;;;;;;;;
200336;;;;;;;;;;;;;;;;;;;;
